reference_id,entity_id,claim_id,rank,property_id,datatype,entity_label,entity_desc,property_label,property_desc,object_label,object_desc,entity_label_is_alias,property_label_is_alias,object_label_is_alias,verbalisation,verbalisation_unks_replaced,verbalisation_unks_replaced_then_dropped,alternative_alias_used,corrected_verbalisation,is_corrected_verbalisation,final_url
9e9d7bd98fb0c6445219e9763e0b5761c75a1a84,Q28017626,Q28017626$49682DF1-3AD5-4BF3-836F-853593B518B2,normal,P195,wikibase-item,"The Presentation of Crimean Medals by Queen Victoria, 18 May 1855",painting by George Housman Thomas,art collection,"art, museum, archival, or bibliographic collection the subject is part of",Royal Collection,art collection of the British royal family spread among more than thirteen royal residences and former residences,False,True,False,"The Royal Collection has an art collection called The Presentation of Crimean Medals by Queen Victoria, 18 May 1855.","The Royal Collection has an art collection called The Presentation of Crimean Medals by Queen Victoria, 18 May 1855.","The Royal Collection has an art collection called The Presentation of Crimean Medals by Queen Victoria, 18 May 1855.",True,"The Presentation of Crimean Medals by Queen Victoria, 18 May 1855 is part of the Royal Collection",True,https://www.rct.uk/collection/405109/the-presentation-of-crimean-medals-by-queen-victoria-18-may-1855-0
f62b73ebb7353ca11b911876fe56d924cf40f244,Q28027862,Q28027862$ad26f42b-e5bc-4b25-bbc2-6f5fe86dda45,normal,P571,time,Sirdi,painting by Rudolf Swoboda,created,date or point in time when the subject came into existence as defined,1880s,no-desc,False,True,False,Sirdi was created in the 1880s.,Sirdi was created in the 1880s.,Sirdi was created in the 1880s.,True,Sirdi was created in the 1880s.,False,https://www.rct.uk/collection/403798/sirdi
5df995454a9ea0dc70d94c3726e144054e2ea4ae,Q1512239,Q1512239$04CC6BA4-29E2-413F-BD77-020ECD26CDF4,normal,P136,wikibase-item,Trial by Fire,live album by Yngwie Malmsteen,genre,creative work's genre or an artist's field of work (P101). Use main subject (P921) to relate creative works to their topic,neo-classical metal,music genre,False,False,False,Trial by Fire is a genre of neo-classical metal.,Trial by Fire is a genre of neo-classical metal.,Trial by Fire is a genre of neo-classical metal.,False,Trial by Fire is of the genre neo-classical metal.,True,https://www.allmusic.com/album/trial-by-fire-live-in-leningrad-mw0000206162
b6e87c99c92ffc501cff69a772d7fa9c4387318b,Q924232,Q924232$0885CDAE-4CB9-4F27-9D16-4E157A59322D,normal,P136,wikibase-item,Vince Gill,"American country singer, songwriter and multi-instrumentalist",genre,creative work's genre or an artist's field of work (P101). Use main subject (P921) to relate creative works to their topic,bluegrass music,"form of American roots music; sub-genre of country music characterized by a quick tempo, with fiddle, banjo, and mandolin prominent",False,False,False,Vince Gill plays bluegrass music.,Vince Gill plays bluegrass music.,Vince Gill plays bluegrass music.,False,Vince Gill plays bluegrass music.,False,https://www.allmusic.com/artist/vince-gill-mn0000214162/biography
8e24aea7d177218e8f87b68b7b71653e320664b2,Q99673302,Q99673302$98FD361B-5D07-40DD-B16A-AC19C2E93AB8,preferred,P1303,wikibase-item,Hank Dutt,American violist,instrument,musical instrument that a person plays or teaches or used in a music occupation,viola,bowed string instrument,False,False,False,Hank Dutt plays the viola.,Hank Dutt plays the viola.,Hank Dutt plays the viola.,False,Hank Dutt plays the viola.,False,https://www.allmusic.com/artist/hank-dutt-mn0000073977
f0df1a75a7ac45442f0e95bc1d74163ea85de7e0,Q1036306,Q1036306$1513FFC5-49E2-4638-A4E9-6B3624E22EAD,normal,P136,wikibase-item,High Civilization,album by Bee Gees,genre,creative work's genre or an artist's field of work (P101). Use main subject (P921) to relate creative works to their topic,pop rock,music genre,False,False,False,High Civilization is a genre of pop rock.,High Civilization is a genre of pop rock.,High Civilization is a genre of pop rock.,False,High Civilization is of the genre pop rock.,True,https://www.allmusic.com/album/high-civilization-mw0000263043
6b95043b169f39385fa71a78037973b99af24898,Q7641608,Q7641608$47e33a3d-4c25-d7d6-e4d9-3c56d83f6946,normal,P444,string,Sunshine on Leith,1988 studio album by The Proclaimers,review score,review score received by a creative work or other entity,4.5,no-desc,False,False,False,Sunshine on Leith has a review score of 4.5.,Sunshine on Leith has a review score of 4.5.,Sunshine on Leith has a review score of 4.5.,False,Sunshine on Leith has a review score of 4.5.,False,https://www.allmusic.com/album/mw0000653180
d9985a1149cd458dfdad5fba0fa2bb58f4598d77,Q64434106,Q64434106$cde194b4-44d7-981c-0b1b-71a5497619a8,normal,P86,wikibase-item,Blues in Hoss Flat,jazz composition,composer,"person(s) who wrote the music [for lyricist, use ""lyrics by"" (P676)]",Frank Foster,American jazz musician and bandleader,False,False,False,Frank Foster is the composer of Blues in Hoss Flat.,Frank Foster is the composer of Blues in Hoss Flat.,Frank Foster is the composer of Blues in Hoss Flat.,False,Frank Foster is the composer of Blues in Hoss Flat.,False,https://www.allmusic.com/album/mw0000035432
3b2a1545c75fff8548ba767a626d3433c5ab0d80,Q7542,Q7542$54121C79-BAEF-4420-B943-4F17A2AF1481,normal,P106,wikibase-item,Prince,"American singer, musician, and songwriter",profession,"occupation of a person; see also ""field of work"" (Property:P101), ""position held"" (Property:P39)",singer-songwriter,"musician who writes, composes and sings own songs",False,True,False,Prince is a singer-songwriter.,Prince is a singer-songwriter.,Prince is a singer-songwriter.,True,Prince is a singer-songwriter.,False,https://www.allmusic.com/album/controversy-a-tribute-to-prince-mw0000582702
3cb747a8071ee38540ba3930caee8ba2e90dd569,Q1091628,Q1091628$DD14B717-AB3C-477E-B151-E9E359098DE5,normal,P136,wikibase-item,Pokinatcha,album by MxPx,genre,creative work's genre or an artist's field of work (P101). Use main subject (P921) to relate creative works to their topic,pop rock,music genre,False,False,False,Pokinatcha is a genre of pop rock.,Pokinatcha is a genre of pop rock.,Pokinatcha is a genre of pop rock.,False,Pokinatcha is of the genre pop rock.,True,https://www.allmusic.com/album/pokinatcha-mw0000122166/similar
4103664057f697039d6530861aeab382685f800f,Q95671619,Q95671619$b255109c-4f48-f069-2e29-ee9f992c20a9,normal,P444,string,Emmanuel,2020 studio album by Anuel AA,review score,review score received by a creative work or other entity,4,no-desc,False,False,False,Emmanuel has a review score of 4.,Emmanuel has a review score of 4.,Emmanuel has a review score of 4.,False,Emmanuel has a review score of 4.,False,https://www.allmusic.com/album/mw0003392940
79fa8fe9f087e56f5821fdb35a2a973bd0b8504d,Q3520673,Q3520673$BC7BD144-FAFB-48E7-8558-D234FB3D0DBC,normal,P136,wikibase-item,The Dreamer/The Believer,album by Common,genre,creative work's genre or an artist's field of work (P101). Use main subject (P921) to relate creative works to their topic,alternative hip hop,sub-genre of hip hop music,False,False,False,The Dreamer/The Believer is a genre of alternative hip hop.,The Dreamer/The Believer is a genre of alternative hip hop.,The Dreamer/The Believer is a genre of alternative hip hop.,False,The Dreamer/The Believer is of the genre alternative hip hop.,True,https://www.allmusic.com/album/the-dreamer-the-believer-mw0002233280/credits
5cc1e242ef28e63b023de3834fd1962c8adb96d3,Q2897104,Q2897104$2867916f-4f6a-76d4-b077-84932a18fbe2,normal,P444,string,Sinatra Sings Great Songs from Great Britain,1962 studio album by Frank Sinatra,review score,review score received by a creative work or other entity,2.5,no-desc,False,False,False,Sinatra Sings Great Songs from Great Britain has a review score of 2.5.,Sinatra Sings Great Songs from Great Britain has a review score of 2.5.,Sinatra Sings Great Songs from Great Britain has a review score of 2.5.,False,Sinatra Sings Great Songs from Great Britain has a review score of 2.5.,False,https://www.allmusic.com/album/mw0000095905
991867fb0f8129379bc37ce3943074812fa394f8,Q8052523,Q8052523$2B893683-069F-42CD-8927-0FA61C331667,normal,P162,wikibase-item,Yer' Album,album by James Gang,producer,"person(s) who produced the film, musical work, theatrical production, etc. (for film, this does not include executive producers, associate producers, etc.) [for production company, use P272, video games - use P178]",Bill Szymczyk,American record producer,False,False,False,Bill Szymczyk is the producer of Yer' Album.,Bill Szymczyk is the producer of Yer' Album.,Bill Szymczyk is the producer of Yer' Album.,False,Bill Szymczyk is the producer of Yer' Album.,False,https://www.allmusic.com/album/yer-album-mw0000268951
3c2fdac0099a58d72c408e95c4db9f4bfc90cf55,Q1135993,Q1135993$60933A10-A165-443B-A9EE-370E1DB74256,normal,P569,time,Cosculluela,Puerto Rican singer,date of birth,date on which the subject was born,15/10/1980,no-desc,False,False,False,Cosculluela was born on 15/10/1980.,Cosculluela was born on 15/10/1980.,Cosculluela was born on 15/10/1980.,False,Cosculluela was born on 15/10/1980.,False,https://www.allmusic.com/artist/cosculluela-mn0001496816
8f17753c0aa7c3d053f3f8a51d1cf1fffaa946e6,Q51880161,Q51880161$962E7025-FFA8-40A3-A526-90FC97B7A115,normal,P39,wikibase-item,Henry Lacy,"(by 1491-1564/65) of Stamford, Lincs",held position,subject currently or formerly holds the object position or public office,Member of the 1545-47 Parliament,Member of the English parliament which sat in 1545-47,False,True,False,Henry Lacy served as a member of the 1545-47 Parliament.,Henry Lacy served as a member of the 1545-47 Parliament.,Henry Lacy served as a member of the 1545-47 Parliament.,True,Henry Lacy served as a member of the 1545-47 Parliament.,False,https://www.historyofparliamentonline.org/volume/1509-1558/member/lacy-henry-1491-156465
485cb6c72086ccbd39b850c74e06c35823b009f7,Q16200843,Q16200843$3DCB6E4D-E5A7-43FF-B0DC-BDDEC5A68DFC,normal,P39,wikibase-item,Roger Cholmeley,English judge; founder of Highgate School,held position,subject currently or formerly holds the object position or public office,Member of the 1558 Parliament,Member of the English parliament which sat in 1558,False,True,False,Roger Cholmeley was a member of the 1558 Parliament.,Roger Cholmeley was a member of the 1558 Parliament.,Roger Cholmeley was a member of the 1558 Parliament.,True,Roger Cholmeley was a member of the 1558 Parliament.,False,https://www.historyofparliamentonline.org/volume/1558-1603/member/cholmley-sir-roger-1495-1565
e2609f120c49508ef9f166febbfcaf79d8c2ed96,Q20127851,Q20127851$AB1A9CDE-D889-4F83-A5A4-E495AC745231,normal,P39,wikibase-item,John Chaunceys,politician,held position,subject currently or formerly holds the object position or public office,Member of the 1399 Parliament,Member of the English parliament which sat in 1399,False,True,False,John Chaunceys was a member of the 1399 Parliament.,John Chaunceys was a member of the 1399 Parliament.,John Chaunceys was a member of the 1399 Parliament.,True,John Chaunceys was a member of the 1399 Parliament.,False,https://www.historyofparliamentonline.org/volume/1386-1421/member/chaunceys-john
1e6585515e53e65e9455b7377f4b087db4a7d1f0,Q54007462,Q54007462$781251A8-1E37-4CF8-BC77-1E0F47DEB810,normal,P570,time,William Parker,"(d.1421) of Kings Langley, Herts",date of death,date on which the subject died,1421,no-desc,False,False,False,William Parker died on 1421.,William Parker died on 1421.,William Parker died on 1421.,False,William Parker died in 1421.,True,https://www.historyofparliamentonline.org/volume/1386-1421/member/parker-william-ii-1421
eff34ede8a150c48acc18bee46cc284cbd97dc0b,Q53869429,Q53869429$8D1B6BDB-49B2-4882-B10C-C170543280BA,normal,P39,wikibase-item,John Manners,"(bef.1535-1611) of Shelford, Notts. and Haddon Hall, Derbys",held position,subject currently or formerly holds the object position or public office,Member of the 1563-67 Parliament,Member of the English parliament which sat in 1563-67,False,True,False,John Manners was a member of the 1563-67 Parliament.,John Manners was a member of the 1563-67 Parliament.,John Manners was a member of the 1563-67 Parliament.,True,John Manners was a member of the 1563-67 Parliament.,False,https://www.historyofparliamentonline.org/volume/1558-1603/member/manners-john-1535-1611
7beb8d13b3df6308010bc20665127f8d11cf7797,Q53493661,Q53493661$88566086-4D1E-4637-9690-B140323B04F5,normal,P39,wikibase-item,Henry Thornton,"(by 1484-1533) of Buckland, Som",held position,subject currently or formerly holds the object position or public office,Member of the 1529-36 Parliament,Member of the English parliament which sat in 1529-36,False,True,False,Henry Thornton was a member of the 1529-36 Parliament.,Henry Thornton was a member of the 1529-36 Parliament.,Henry Thornton was a member of the 1529-36 Parliament.,True,Henry Thornton was a member of the 1529-36 Parliament.,False,https://www.historyofparliamentonline.org/volume/1509-1558/member/thornton-henry-1484-1533
070846d750566b106d381006f811198c46b96bca,Q7788564,Q7788564$1A6E673D-3AD2-4498-BF1C-B78E6DE5B804,normal,P39,wikibase-item,Thomas Coningsby,politicus,held position,subject currently or formerly holds the object position or public office,Member of the 1604-11 Parliament,Member of the English parliament which sat in 1604-11,False,True,False,Thomas Coningsby was a member of the 1604-11 Parliament.,Thomas Coningsby was a member of the 1604-11 Parliament.,Thomas Coningsby was a member of the 1604-11 Parliament.,True,Thomas Coningsby was a member of the 1604-11 Parliament.,False,https://www.historyofparliamentonline.org/volume/1604-1629/member/coningsby-thomas-1555-1616
57fa5fdc8c4c9df60ca842edf21a9ade6499c99d,Q2054032,Q2054032$DC68A7AD-9585-4757-ACBD-6341FC725C48,normal,P39,wikibase-item,David Cecil,English politician,held position,subject currently or formerly holds the object position or public office,Member of the 1523 Parliament,Member of the English parliament which sat in 1523,False,True,False,David Cecil was a member of the 1523 Parliament.,David Cecil was a member of the 1523 Parliament.,David Cecil was a member of the 1523 Parliament.,True,David Cecil was a member of the 1523 Parliament.,False,https://www.historyofparliamentonline.org/volume/1509-1558/member/cecil-david-1460-1540
