reference_id,entity_id,claim_id,rank,property_id,datatype,datavalue,entity_label,entity_label_lan,property_label,property_label_lan,entity_alias,entity_alias_lan,property_alias,property_alias_lan,entity_desc,entity_desc_lan,property_desc,property_desc_lan,object_label,object_label_lan,object_alias,object_alias_lan,object_desc,object_desc_lan
26cf6a5b514a5dd81e75b2ec175286935944f238,Q81320451,Q81320451$028427b1-4e35-d2fc-1180-ba31685571d6,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 5, 'id': 'Q5'}, 'type': 'wikibase-entityid'}",Gregory Riccardi,en,instance of,en,"['Greg Riccardi', 'Gregory A Riccardi']",en,"['is a', 'is an', 'has class', 'has type', 'is a particular', 'is a specific', 'is an individual', 'is a unique', 'is an example of', 'member of', 'unique individual of', 'distinct member of', 'unitary element of class', 'distinct element of', 'distinct individual member of', 'rdf:type', 'type', 'main type', 'is a(n)', 'type of', 'is a type of']",en,"Computer and Information Scientist, Professor (Emeritus), Florida State University",en,that class of which this subject is a particular example and member,en,human,en,"['human being', 'humankind', 'people', 'homosapiens', 'person', 'mankind', 'peoplekind', 'personkind', 'persons', 'humans', 'Human']",en,"common name of Homo sapiens, unique extant species of the genus Homo",en
26cf6a5b514a5dd81e75b2ec175286935944f238,Q81320451,Q81320451$fc49b4bc-402a-40f9-14e8-8b4c94d5498f,normal,P21,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 6581097, 'id': 'Q6581097'}, 'type': 'wikibase-entityid'}",Gregory Riccardi,en,sex or gender,en,"['Greg Riccardi', 'Gregory A Riccardi']",en,"['gender identity', 'gender expression', 'gender', 'biological sex', 'man', 'woman', 'male', 'female', 'intersex', 'sex']",en,"Computer and Information Scientist, Professor (Emeritus), Florida State University",en,"sex or gender identity of human or animal. For human: male, female, non-binary, intersex, transgender female, transgender male, agender. For animal: male organism, female organism. Groups of same gender use subclass of (P279)",en,male,en,"['man', 'male person', 'male human', 'male gender', 'guy', 'm', 'human male', 'sterner sex', 'masc', 'men', 'boy', 'boys', '♂']",en,"to be used in ""sex or gender"" (P21) to indicate that the human subject is a male",en
26cf6a5b514a5dd81e75b2ec175286935944f238,Q81320451,Q81320451$6e367103-4f6a-369b-c0dd-67c1eca4ad9b,normal,P108,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 861548, 'id': 'Q861548'}, 'type': 'wikibase-entityid'}",Gregory Riccardi,en,employer,en,"['Greg Riccardi', 'Gregory A Riccardi']",en,"['employed by', 'works at', 'working for', 'worked for', 'works for', 'worked at', 'working place', 'working at']",en,"Computer and Information Scientist, Professor (Emeritus), Florida State University",en,person or organization for which the subject works or worked,en,Florida State University,en,"['FSU', 'Florida State', 'F.S.U.', 'F. S. U.', 'Fla. State University', 'Fla. State', 'Fl State University', 'Fl State', 'FL State University', 'FL State', 'Seminoles', 'Noles', 'Florida State Seminoles', 'Florida State University Seminoles', 'Fl. State', 'Fl. State University', 'The Florida State University', 'Floridia State University', 'Florda State University', 'Florida State Univerisity', 'Flordia State University', 'Florida State Unversity']",en,"university in Tallahassee, Florida, United States",en
26cf6a5b514a5dd81e75b2ec175286935944f238,Q81320451,Q81320451$0eb9575e-42cd-a2df-bda7-c8e173369419,normal,P106,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 82594, 'id': 'Q82594'}, 'type': 'wikibase-entityid'}",Gregory Riccardi,en,occupation,en,"['Greg Riccardi', 'Gregory A Riccardi']",en,"['profession', 'job', 'work', 'career', 'employment', 'craft', 'employ']",en,"Computer and Information Scientist, Professor (Emeritus), Florida State University",en,"occupation of a person; see also ""field of work"" (Property:P101), ""position held"" (Property:P39)",en,computer scientist,en,"['ingénieur en informatique', 'informaticien(ne)s', 'informaticien(ne)', 'informaticienne', 'informaticiens', 'ingénieur informatique', 'chercheur en informatique', 'informaticiennes', 'ingénieure informatique', 'chercheuse en informatique', 'informaticien', 'informaticien•ne']",fr,one who studies or practises computer science,en
84d1211338f953a8ef0efbc477e31405a84b24a9,Q15856848,Q15856848$a4a1de4e-40cd-656f-d6bd-9bc08f55c70a,normal,P281,string,"{'value': '44532', 'type': 'string'}",Beckinghausen,en,postal code,en,no-alias,none,"['post code', 'zip code', 'postcode', 'zipcode', 'ZIP+4', 'PIN Code', 'postal index number']",en,human settlement in Germany,en,identifier assigned by postal authorities for the subject area or building,en,44532,en,no-alias,none,no-desc,none
f9718e32d5cb9682fd9790b3acbf226bc837eff3,Q55632932,Q55632932$bc690d72-4408-ba75-0412-e605171423c7,normal,P86,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 61780237, 'id': 'Q61780237'}, 'type': 'wikibase-entityid'}",Sex Education,en,composer,en,['Éducation sexuelle'],fr,"['songwriter', 'composed by', 'musical score by', 'music by', 'written by']",en,UK/US 2019 Netflix TV Series,en,"person(s) who wrote the music [for lyricist, use ""lyrics by"" (P676)]",en,Oli Julian,en,no-alias,none,composer,en
9b4af99ab871962e4111a509fa4498f45691d1ca,Q101016161,Q101016161$917B7D91-A8FE-4298-B669-6B9254960B6F,normal,P17,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 30, 'id': 'Q30'}, 'type': 'wikibase-entityid'}",University of North Carolina at Charlotte Department of History,en,country,en,['UNC Charlotte Department of History'],en,"['sovereign state', 'state', 'land', 'host country']",en,academic department at the University of North Carolina at Charlotte,en,sovereign state of this item (not to be used for human beings),en,United States of America,en,"['the United States of America', 'America', 'U.S.A.', 'USA', 'U.S.', 'US', 'the US', 'the USA', 'US of A', 'the United States', 'U. S. A.', 'U. S.', 'the States', 'the U.S.', ""'Merica"", 'U.S', 'United States', ""'Murica""]",en,sovereign state in North America,en
9b4af99ab871962e4111a509fa4498f45691d1ca,Q101016161,Q101016161$025EA306-3A4E-485B-865D-1C240CC8A9B7,normal,P361,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1783178, 'id': 'Q1783178'}, 'type': 'wikibase-entityid'}",University of North Carolina at Charlotte Department of History,en,part of,en,['UNC Charlotte Department of History'],en,"['meronym of', 'section of', 'system of', 'subsystem of', 'subassembly of', 'merged into', 'contained within', 'assembly of', 'part of-property', 'merged with', 'component of', 'in', 'within', 'is part of', 'subgroup of', 'collateral branch of', 'cadet branch of', 'branch of', 'element of', 'chain']",en,academic department at the University of North Carolina at Charlotte,en,"object of which the subject is a part (if this subject is already part of object A which is a part of object B, then please only make the subject part of object A). Inverse property of ""has part"" (P527, see also ""has parts of the class"" (P2670)).",en,University of North Carolina at Charlotte,en,"['UNC Charlotte', 'UNCC', 'UNC-C', 'Charlotte']",en,"public research university in Charlotte, North Carolina",en
9b4af99ab871962e4111a509fa4498f45691d1ca,Q101016161,Q101016161$8cab438f-4292-1e77-1118-1ab3029ca6c2,normal,P361,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 100676781, 'id': 'Q100676781'}, 'type': 'wikibase-entityid'}",University of North Carolina at Charlotte Department of History,en,part of,en,['UNC Charlotte Department of History'],en,"['meronym of', 'section of', 'system of', 'subsystem of', 'subassembly of', 'merged into', 'contained within', 'assembly of', 'part of-property', 'merged with', 'component of', 'in', 'within', 'is part of', 'subgroup of', 'collateral branch of', 'cadet branch of', 'branch of', 'element of', 'chain']",en,academic department at the University of North Carolina at Charlotte,en,"object of which the subject is a part (if this subject is already part of object A which is a part of object B, then please only make the subject part of object A). Inverse property of ""has part"" (P527, see also ""has parts of the class"" (P2670)).",en,University of North Carolina at Charlotte College of Liberal Arts & Sciences,en,"['CLAS', 'UNC Charlotte College of Liberal Arts & Sciences', 'University of North Carolina at Charlotte College of Liberal Arts and Sciences']",en,college of the University of North Carolina at Charlotte,en
9b4af99ab871962e4111a509fa4498f45691d1ca,Q101016161,Q101016161$7E3EACD3-CCBF-4B9F-9BBE-28AD79CD76D9,normal,P131,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 16565, 'id': 'Q16565'}, 'type': 'wikibase-entityid'}",University of North Carolina at Charlotte Department of History,en,located in the administrative territorial entity,en,['UNC Charlotte Department of History'],en,"['located in the administrative unit', 'located in administrative unit', 'is in administrative unit', 'is located in', 'is in the state of', 'is in the province of', 'is in the county of', 'is in the district of', 'is in the department of', 'is in the region of', 'is in the borough of', 'is in the city of', 'is in the town of', 'is in the village of', 'is in the municipality of', 'is in the territory of', 'is in the prefecture of', 'is in the voivodeship of', 'is in the Indian reservation of', 'is in the Indian reserve of', 'is in the ward of', 'is in the administrative region of', 'is in the settlement of', 'is in the local government area of', 'is in the rural city of', 'is in the shire of', 'happens in', 'is in the commune of', 'in administrative unit', 'in', 'is in the administrative unit', 'administrative territorial entity', 'city', 'town', 'state', 'Indian reservation', 'in the administrative unit', 'locality', 'is in the parish of', 'location (administrative territorial entity)', 'is in the principal area of', 'based in', 'located in the administrative territorial entity', 'located in the territorial entity', 'region', 'is in the arrondissement of', 'administrative territory', 'territory']",en,academic department at the University of North Carolina at Charlotte,en,the item is located on the territory of the following administrative entity. Use P276 (location) for specifying locations that are non-administrative places and for items about events,en,Charlotte,en,"['Charlotte, North Carolina', 'Charlotte, NC']",en,"city in and county seat of Mecklenburg County, North Carolina, United States",en
9b4af99ab871962e4111a509fa4498f45691d1ca,Q101016161,Q101016161$793A1293-475B-44B0-9DCF-73DB9C9837FD,normal,P101,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 309, 'id': 'Q309'}, 'type': 'wikibase-entityid'}",University of North Carolina at Charlotte Department of History,en,field of work,en,['UNC Charlotte Department of History'],en,"['field of study', 'fields', 'discipline', 'subject', 'area', 'specialism', 'domain', 'academic discipline', 'scientific discipline', 'academic area', 'scientific area', 'FOW', 'studies', 'responsible for', 'conduct research about', 'be researcher in', 'research on', 'speciality', 'activity', 'domain of activity', 'activity domain', 'academic subject', 'trade', 'area of work', 'specialty', 'research']",en,academic department at the University of North Carolina at Charlotte,en,specialization of a person or organization; see P106 for the occupation,en,history,en,['Historia'],es,"past events and their tracks or records, studied by various branches of human sciences of history",en
9b4af99ab871962e4111a509fa4498f45691d1ca,Q101016161,Q101016161$82F45AD6-9D4C-4CA3-B556-38E678C611E5,normal,P101,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 136822, 'id': 'Q136822'}, 'type': 'wikibase-entityid'}",University of North Carolina at Charlotte Department of History,en,field of work,en,['UNC Charlotte Department of History'],en,"['field of study', 'fields', 'discipline', 'subject', 'area', 'specialism', 'domain', 'academic discipline', 'scientific discipline', 'academic area', 'scientific area', 'FOW', 'studies', 'responsible for', 'conduct research about', 'be researcher in', 'research on', 'speciality', 'activity', 'domain of activity', 'activity domain', 'academic subject', 'trade', 'area of work', 'specialty', 'research']",en,academic department at the University of North Carolina at Charlotte,en,specialization of a person or organization; see P106 for the occupation,en,higher education,en,"['college education', 'university education', 'post-secondary education', 'tertiary education', 'third level education']",en,"academic tertiary education, such as from colleges and universities",en
9b4af99ab871962e4111a509fa4498f45691d1ca,Q101016161,Q101016161$07DACBF5-5A07-4A62-9CBD-0C8486E8EB6F,normal,P101,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1066186, 'id': 'Q1066186'}, 'type': 'wikibase-entityid'}",University of North Carolina at Charlotte Department of History,en,field of work,en,['UNC Charlotte Department of History'],en,"['field of study', 'fields', 'discipline', 'subject', 'area', 'specialism', 'domain', 'academic discipline', 'scientific discipline', 'academic area', 'scientific area', 'FOW', 'studies', 'responsible for', 'conduct research about', 'be researcher in', 'research on', 'speciality', 'activity', 'domain of activity', 'activity domain', 'academic subject', 'trade', 'area of work', 'specialty', 'research']",en,academic department at the University of North Carolina at Charlotte,en,specialization of a person or organization; see P106 for the occupation,en,study of history,en,"['historiography', 'history']",en,academic discipline that studies what happened in the past,en
9b4af99ab871962e4111a509fa4498f45691d1ca,Q101016161,Q101016161$A33684B3-0213-4D0D-9A02-31879B12D9C6,normal,P101,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 42240, 'id': 'Q42240'}, 'type': 'wikibase-entityid'}",University of North Carolina at Charlotte Department of History,en,field of work,en,['UNC Charlotte Department of History'],en,"['field of study', 'fields', 'discipline', 'subject', 'area', 'specialism', 'domain', 'academic discipline', 'scientific discipline', 'academic area', 'scientific area', 'FOW', 'studies', 'responsible for', 'conduct research about', 'be researcher in', 'research on', 'speciality', 'activity', 'domain of activity', 'activity domain', 'academic subject', 'trade', 'area of work', 'specialty', 'research']",en,academic department at the University of North Carolina at Charlotte,en,specialization of a person or organization; see P106 for the occupation,en,scientific research,en,"['systematic inquiry', 'research']",en,systematic study undertaken to increase knowledge,en
9b4af99ab871962e4111a509fa4498f45691d1ca,Q101016161,Q101016161$4D7C3008-91CE-49BD-9239-0E1E6983BF68,normal,P101,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 141212, 'id': 'Q141212'}, 'type': 'wikibase-entityid'}",University of North Carolina at Charlotte Department of History,en,field of work,en,['UNC Charlotte Department of History'],en,"['field of study', 'fields', 'discipline', 'subject', 'area', 'specialism', 'domain', 'academic discipline', 'scientific discipline', 'academic area', 'scientific area', 'FOW', 'studies', 'responsible for', 'conduct research about', 'be researcher in', 'research on', 'speciality', 'activity', 'domain of activity', 'activity domain', 'academic subject', 'trade', 'area of work', 'specialty', 'research']",en,academic department at the University of North Carolina at Charlotte,en,specialization of a person or organization; see P106 for the occupation,en,postgraduate education,en,"['graduate education', 'postgraduate cycle', 'education, graduate', 'graduate study', 'postgraduate study', 'graduate training']",en,studies after the bachelor's degree level,en
8913e89f18bc72086b9bfe17a923e0317ced9158,Q90540217,Q90540217$6fc4bafd-4ab8-fdf6-677e-aa3e72169b40,normal,P106,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 201788, 'id': 'Q201788'}, 'type': 'wikibase-entityid'}",Merle Eisenberg,en,occupation,en,no-alias,none,"['profession', 'job', 'work', 'career', 'employment', 'craft', 'employ']",en,historian,en,"occupation of a person; see also ""field of work"" (Property:P101), ""position held"" (Property:P39)",en,historian,en,"['historiographer', 'historians']",en,scholar who deals with the exploration and presentation of history,en
